  -5905.00   42257.63  0.0470047     6.5397   145.1119   320.1478    34.4409
  -5895.00   42258.51  0.0468645     6.5619   142.8938   320.4103    34.4220
  -5885.00   42257.21  0.0468557     6.5777   140.7549   320.5509    34.3815
  -5875.00   42256.86  0.0468711     6.5916   138.5194   320.6893    34.4352
  -5865.00   42257.97  0.0467745     6.6105   136.4721   320.6946    34.5059
  -5855.00   42257.45  0.0467920     6.6293   134.5185   320.7522    34.5393
  -5845.00   42254.90  0.0468569     6.6396   132.5711   320.9356    34.5903
  -5835.00   42253.92  0.0469169     6.6460   131.0118   320.8807    34.6754
  -5825.00   42254.57  0.0469991     6.6586   129.4883   320.9238    34.7632
  -5815.00   42253.35  0.0470491     6.6679   127.8674   321.2307    34.7836
  -5805.00   42251.51  0.0471924     6.6676   126.4897   321.3822    34.7862
  -5795.00   42251.85  0.0473297     6.6723   124.9874   321.5862    34.8458
  -5785.00   42253.99  0.0472858     6.6831   123.3332   321.9373    34.8412
  -5775.00   42254.10  0.0473531     6.6892   121.6078   322.3129    34.7618
  -5765.00   42254.19  0.0474257     6.6949   119.6076   322.7369    34.7465
  -5755.00   42256.25  0.0473411     6.7059   117.6345   322.9854    34.7343
  -5745.00   42258.58  0.0472706     6.7233   115.4419   323.3524    34.6669
  -5735.00   42258.24  0.0472183     6.7376   112.9975   323.8326    34.6163
  -5725.00   42257.19  0.0471686     6.7483   110.8266   323.9828    34.5972
  -5715.00   42257.90  0.0470791     6.7685   108.6394   324.1331    34.6134
  -5705.00   42257.99  0.0469260     6.7903   106.3530   324.4799    34.6004
  -5695.00   42255.75  0.0469116     6.8028   104.4345   324.6107    34.5796
  -5685.00   42253.78  0.0469238     6.8167   102.6735   324.6537    34.6520
  -5675.00   42254.05  0.0467767     6.8362   101.0642   324.7232    34.7111
  -5665.00   42254.10  0.0467671     6.8508    99.5874   324.8523    34.7117
  -5655.00   42252.33  0.0468503     6.8585    98.1172   325.0022    34.7697
  -5645.00   42251.71  0.0468503     6.8664    96.9166   324.9141    34.8500
